run,time_total_seconds,size_download_bytes,throughput_bps,throughput_Mbps
52,0.2721,255,937.16,0.0075,10671,39217.20,0.3137,40154.36,0.3212
53,0.3599,255,708.53,0.0057,10671,29649.90,0.2372,30358.43,0.2429
54,0.2921,255,872.99,0.0070,10671,36532.01,0.2923,37405.00,0.2992
55,0.2484,255,1026.57,0.0082,10671,42958.94,0.3437,43985.51,0.3519
56,0.2661,255,958.29,0.0077,10671,40101.47,0.3208,41059.75,0.3285
57,0.2970,255,858.59,0.0069,10671,35929.29,0.2874,36787.88,0.2943
58,0.2509,255,1016.34,0.0081,10671,42530.89,0.3402,43547.23,0.3484
59,0.2786,255,915.29,0.0073,10671,38302.23,0.3064,39217.52,0.3137
60,0.2565,255,994.15,0.0080,10671,41602.34,0.3328,42596.49,0.3408
61,0.2631,255,969.21,0.0078,10671,40558.72,0.3245,41527.94,0.3322
62,0.2796,255,912.02,0.0073,10671,38165.24,0.3053,39077.25,0.3126
63,0.2861,255,891.30,0.0071,10671,37298.15,0.2984,38189.44,0.3055
64,0.3390,255,752.21,0.0060,10671,31477.88,0.2518,32230.09,0.2578
65,0.3236,255,788.01,0.0063,10671,32975.90,0.2638,33763.91,0.2701
66,0.3204,255,795.88,0.0064,10671,33305.24,0.2664,34101.12,0.2728
67,0.2617,255,974.40,0.0078,10671,40775.70,0.3262,41750.10,0.3340
68,0.2425,255,1051.55,0.0084,10671,44004.12,0.3520,45055.67,0.3604
69,0.3128,255,815.22,0.0065,10671,34114.45,0.2729,34929.67,0.2794
70,0.2585,255,986.46,0.0079,10671,41280.46,0.3302,42266.92,0.3381
71,0.3629,255,702.67,0.0056,10671,29404.79,0.2352,30107.47,0.2409
72,0.2393,255,1065.61,0.0085,10671,44592.56,0.3567,45658.17,0.3653
73,0.2498,255,1020.82,0.0082,10671,42718.17,0.3417,43738.99,0.3499
74,0.2725,255,935.78,0.0075,10671,39159.63,0.3133,40095.41,0.3208
75,0.2682,255,950.78,0.0076,10671,39787.47,0.3183,40738.26,0.3259
76,0.2721,255,937.16,0.0075,10671,39217.20,0.3137,40154.36,0.3212
77,0.6344,255,401.95,0.0032,10671,16820.62,0.1346,17222.57,0.1378
78,0.2741,255,930.32,0.0074,10671,38931.05,0.3114,39861.36,0.3189
79,0.2729,255,934.41,0.0075,10671,39102.24,0.3128,40036.64,0.3203
80,0.2310,255,1103.90,0.0088,10671,46194.81,0.3696,47298.70,0.3784
81,0.2508,255,1016.75,0.0081,10671,42547.85,0.3404,43564.59,0.3485
82,0.2403,255,1061.17,0.0085,10671,44406.99,0.3553,45468.16,0.3637
83,0.2790,255,913.98,0.0073,10671,38247.31,0.3060,39161.29,0.3133
84,0.2857,255,892.54,0.0071,10671,37350.37,0.2988,38242.91,0.3059
85,0.2391,255,1066.50,0.0085,10671,44629.86,0.3570,45696.36,0.3656
86,0.2423,255,1052.41,0.0084,10671,44040.45,0.3523,45092.86,0.3607
87,0.2839,255,898.20,0.0072,10671,37587.18,0.3007,38485.38,0.3079
88,0.2459,255,1037.01,0.0083,10671,43395.69,0.3472,44432.70,0.3555
89,0.2465,255,1034.48,0.0083,10671,43290.06,0.3463,44324.54,0.3546
90,0.2570,255,992.22,0.0079,10671,41521.40,0.3322,42513.62,0.3401
91,0.2437,255,1046.37,0.0084,10671,43787.44,0.3503,44833.81,0.3587
92,0.3190,255,799.37,0.0064,10671,33451.41,0.2676,34250.78,0.2740
93,0.2942,255,866.76,0.0069,10671,36271.24,0.2902,37138.00,0.2971
94,0.2919,255,873.59,0.0070,10671,36557.04,0.2925,37430.63,0.2994
95,0.2842,255,897.26,0.0072,10671,37547.50,0.3004,38444.76,0.3076
96,0.2768,255,921.24,0.0074,10671,38551.30,0.3084,39472.54,0.3158
97,0.2924,255,872.09,0.0070,10671,36494.53,0.2920,37366.62,0.2989
98,0.2673,255,953.98,0.0076,10671,39921.44,0.3194,40875.42,0.3270
99,0.2885,255,883.88,0.0071,10671,36987.87,0.2959,37871.75,0.3030
100,0.2680,255,951.49,0.0076,10671,39817.16,0.3185,40768.66,0.3261
101,0.2509,255,1016.34,0.0081,10671,42530.89,0.3402,43547.23,0.3484
102,0.3656,255,697.48,0.0056,10671,29187.64,0.2335,29885.12,0.2391
103,0.2682,255,950.78,0.0076,10671,39787.47,0.3183,40738.26,0.3259
104,0.2859,255,891.92,0.0071,10671,37324.24,0.2986,38216.16,0.3057
105,0.2342,255,1088.81,0.0087,10671,45563.62,0.3645,46652.43,0.3732
106,0.2526,255,1009.50,0.0081,10671,42244.66,0.3380,43254.16,0.3460
107,0.2512,255,1015.13,0.0081,10671,42480.10,0.3398,43495.22,0.3480
108,0.2703,255,943.40,0.0075,10671,39478.36,0.3158,40421.75,0.3234
109,0.2967,255,859.45,0.0069,10671,35965.62,0.2877,36825.08,0.2946
110,0.2380,255,1071.43,0.0086,10671,44836.13,0.3587,45907.56,0.3673
111,0.2390,255,1066.95,0.0085,10671,44648.54,0.3572,45715.48,0.3657
112,0.2388,255,1067.84,0.0085,10671,44685.93,0.3575,45753.77,0.3660
113,0.2459,255,1037.01,0.0083,10671,43395.69,0.3472,44432.70,0.3555
114,0.2745,255,928.96,0.0074,10671,38874.32,0.3110,39803.28,0.3184
115,0.2473,255,1031.14,0.0082,10671,43150.02,0.3452,44181.16,0.3534
116,0.2364,255,1078.68,0.0086,10671,45139.59,0.3611,46218.27,0.3697
117,0.2418,255,1054.59,0.0084,10671,44131.51,0.3531,45186.10,0.3615
118,0.2594,255,983.04,0.0079,10671,41137.24,0.3291,42120.28,0.3370
119,0.2628,255,970.32,0.0078,10671,40605.02,0.3248,41575.34,0.3326
120,0.2364,255,1078.68,0.0086,10671,45139.59,0.3611,46218.27,0.3697
121,0.2815,255,905.86,0.0072,10671,37907.64,0.3033,38813.50,0.3105
122,0.2779,255,917.60,0.0073,10671,38398.70,0.3072,39316.30,0.3145
123,0.3144,255,811.07,0.0065,10671,33940.84,0.2715,34751.91,0.2780
124,0.2908,255,876.89,0.0070,10671,36695.32,0.2936,37572.21,0.3006
125,0.2242,255,1137.38,0.0091,10671,47595.90,0.3808,48733.27,0.3899
126,0.3765,255,677.29,0.0054,10671,28342.63,0.2267,29019.92,0.2322
127,0.2429,255,1049.81,0.0084,10671,43931.66,0.3515,44981.47,0.3599
128,0.2381,255,1070.98,0.0086,10671,44817.30,0.3585,45888.28,0.3671
129,0.2753,255,926.26,0.0074,10671,38761.35,0.3101,39687.61,0.3175
130,0.2437,255,1046.37,0.0084,10671,43787.44,0.3503,44833.81,0.3587
131,0.2570,255,992.22,0.0079,10671,41521.40,0.3322,42513.62,0.3401
132,0.2520,255,1011.90,0.0081,10671,42345.24,0.3388,43357.14,0.3469
133,0.2323,255,1097.72,0.0088,10671,45936.29,0.3675,47034.01,0.3763
134,0.2236,255,1140.43,0.0091,10671,47723.61,0.3818,48864.04,0.3909
135,0.2285,255,1115.97,0.0089,10671,46700.22,0.3736,47816.19,0.3825
136,0.2294,255,1111.60,0.0089,10671,46517.00,0.3721,47628.60,0.3810
137,0.2461,255,1036.16,0.0083,10671,43360.42,0.3469,44396.59,0.3552
138,0.2522,255,1011.10,0.0081,10671,42311.66,0.3385,43322.76,0.3466
139,0.2348,255,1086.03,0.0087,10671,45447.19,0.3636,46533.22,0.3723
140,0.2594,255,983.04,0.0079,10671,41137.24,0.3291,42120.28,0.3370
141,0.2346,255,1086.96,0.0087,10671,45485.93,0.3639,46572.89,0.3726
142,0.2732,255,933.38,0.0075,10671,39059.30,0.3125,39992.68,0.3199
143,0.2983,255,854.84,0.0068,10671,35772.71,0.2862,36627.56,0.2930
144,0.3265,255,781.01,0.0062,10671,32683.00,0.2615,33464.01,0.2677
145,0.2742,255,929.98,0.0074,10671,38916.85,0.3113,39846.83,0.3188
146,0.4744,255,537.52,0.0043,10671,22493.68,0.1799,23031.20,0.1842
147,0.2374,255,1074.14,0.0086,10671,44949.45,0.3596,46023.59,0.3682
148,0.2342,255,1088.81,0.0087,10671,45563.62,0.3645,46652.43,0.3732
149,0.2224,255,1146.58,0.0092,10671,47981.12,0.3838,49127.70,0.3930
150,0.7150,255,356.64,0.0029,10671,14924.48,0.1194,15281.12,0.1222
151,0.2245,255,1135.86,0.0091,10671,47532.29,0.3803,48668.15,0.3893
152,0.2358,255,1081.42,0.0087,10671,45254.45,0.3620,46335.88,0.3707
153,0.2381,255,1070.98,0.0086,10671,44817.30,0.3585,45888.28,0.3671
154,0.2227,255,1145.04,0.0092,10671,47916.48,0.3833,49061.52,0.3925
155,0.2679,255,951.85,0.0076,10671,39832.03,0.3187,40783.87,0.3263
156,0.2415,255,1055.90,0.0084,10671,44186.34,0.3535,45242.24,0.3619
157,0.2556,255,997.65,0.0080,10671,41748.83,0.3340,42746.48,0.3420
158,0.2594,255,983.04,0.0079,10671,41137.24,0.3291,42120.28,0.3370
159,0.2403,255,1061.17,0.0085,10671,44406.99,0.3553,45468.16,0.3637
160,0.2430,255,1049.38,0.0084,10671,43913.58,0.3513,44962.96,0.3597
161,0.2515,255,1013.92,0.0081,10671,42429.42,0.3394,43443.34,0.3475
